symbol,timeframe,model_name,fold,top_quantile,prediction_threshold,train_rows,test_rows,train_start,train_end,test_start,test_end,mae,rmse,corr,top_count,top_avg_actual_return,top_win_rate,top_avg_predicted_return,trade_count,total_pnl,avg_pnl,win_rate,final_equity,total_return
BTCUSDT,5m,RandomForestRegressor,43,0.9,0.00018631089907616388,5000,1000,2026-04-12 21:55:00+00:00,2026-04-30 06:30:00+00:00,2026-04-30 06:35:00+00:00,2026-05-03 17:50:00+00:00,0.000861734283924787,0.0012562791306207168,-0.0340131116598912,36,-0.00031506258169414447,33.33333333333333,0.0002934974346863298,12,-11.065340826991587,-0.9221117355826323,33.33333333333333,9988.934659173008,-0.11065340826991814
BTCUSDT,5m,RandomForestRegressor,43,0.95,0.0003790566491057231,5000,1000,2026-04-12 21:55:00+00:00,2026-04-30 06:30:00+00:00,2026-04-30 06:35:00+00:00,2026-05-03 17:50:00+00:00,0.000861734283924787,0.0012562791306207168,-0.0340131116598912,7,8.237974711331428e-05,57.14285714285714,0.00047874121109633906,4,2.031887786406969,0.5079719466017423,50.0,10002.031887786408,0.020318877864083332
BTCUSDT,5m,RandomForestRegressor,44,0.8,4.044105869021956e-05,5000,1000,2026-04-16 09:15:00+00:00,2026-05-03 17:50:00+00:00,2026-05-03 17:55:00+00:00,2026-05-07 05:10:00+00:00,0.001441602423736105,0.0021198795235983486,-0.09027034591833169,266,-0.0001611912004873846,45.48872180451128,0.00020433049041914257,49,-84.6576258288651,-1.7277066495686755,30.612244897959183,9915.342374171143,-0.8465762582885691
BTCUSDT,5m,RandomForestRegressor,44,0.9,0.00011002569630969406,5000,1000,2026-04-16 09:15:00+00:00,2026-05-03 17:50:00+00:00,2026-05-03 17:55:00+00:00,2026-05-07 05:10:00+00:00,0.001441602423736105,0.0021198795235983486,-0.09027034591833169,148,-3.8001011698326164e-05,42.567567567567565,0.00031558401845231313,33,-35.422721694711754,-1.0734158089306591,39.39393939393939,9964.577278305294,-0.35422721694705617
BTCUSDT,5m,RandomForestRegressor,44,0.95,0.00022497918373168125,5000,1000,2026-04-16 09:15:00+00:00,2026-05-03 17:50:00+00:00,2026-05-03 17:55:00+00:00,2026-05-07 05:10:00+00:00,0.001441602423736105,0.0021198795235983486,-0.09027034591833169,65,6.120074782586468e-05,46.15384615384615,0.0005247369720335786,14,-11.900446418905403,-0.8500318870646717,35.714285714285715,9988.099553581098,-0.11900446418901993
BTCUSDT,5m,RandomForestRegressor,45,0.8,7.75660359641029e-05,5000,1000,2026-04-19 20:35:00+00:00,2026-05-07 05:10:00+00:00,2026-05-07 05:15:00+00:00,2026-05-10 16:30:00+00:00,0.0008987925948744681,0.001257702761932742,0.05459477003028207,119,1.2750434879146901e-05,55.46218487394958,0.00016717301759201474,36,-41.579425156900015,-1.1549840321361116,27.77777777777778,9958.420574843101,-0.41579425156898653
BTCUSDT,5m,RandomForestRegressor,45,0.9,0.0001240127137050816,5000,1000,2026-04-19 20:35:00+00:00,2026-05-07 05:10:00+00:00,2026-05-07 05:15:00+00:00,2026-05-10 16:30:00+00:00,0.0008987925948744681,0.001257702761932742,0.05459477003028207,39,0.000439674244883517,64.1025641025641,0.000318475937103768,15,-12.817762794784926,-0.8545175196523284,40.0,9987.182237205216,-0.12817762794784357
BTCUSDT,5m,RandomForestRegressor,45,0.95,0.00026661552675381,5000,1000,2026-04-19 20:35:00+00:00,2026-05-07 05:10:00+00:00,2026-05-07 05:15:00+00:00,2026-05-10 16:30:00+00:00,0.0008987925948744681,0.001257702761932742,0.05459477003028207,16,0.000776404354432281,75.0,0.0005380444121228236,7,-19.859398919304112,-2.8370569884720163,42.857142857142854,9980.140601080697,-0.19859398919303203
BTCUSDT,5m,RandomForestRegressor,46,0.8,6.401477400470171e-05,5000,1000,2026-04-23 07:55:00+00:00,2026-05-10 16:30:00+00:00,2026-05-10 16:35:00+00:00,2026-05-14 06:05:00+00:00,0.0012220060107005428,0.0016923570675790092,0.041279151245515386,242,3.0417680151232695e-06,46.69421487603306,0.0002056711327781608,45,-56.103601816894184,-1.246746707042093,28.888888888888886,9943.896398183108,-0.5610360181689248
BTCUSDT,5m,RandomForestRegressor,46,0.9,7.315498395459135e-05,5000,1000,2026-04-23 07:55:00+00:00,2026-05-10 16:30:00+00:00,2026-05-10 16:35:00+00:00,2026-05-14 06:05:00+00:00,0.0012220060107005428,0.0016923570675790092,0.041279151245515386,151,-1.8714624089030589e-06,45.033112582781456,0.00028879935510739755,34,-44.12853912993705,-1.297898209704031,26.47058823529412,9955.871460870067,-0.4412853912993341
BTCUSDT,5m,RandomForestRegressor,46,0.95,0.00015181831356763728,5000,1000,2026-04-23 07:55:00+00:00,2026-05-10 16:30:00+00:00,2026-05-10 16:35:00+00:00,2026-05-14 06:05:00+00:00,0.0012220060107005428,0.0016923570675790092,0.041279151245515386,85,0.00019836208083310277,50.588235294117645,0.0004395787591727865,19,-28.065237363370443,-1.4771177559668653,31.57894736842105,9971.93476263663,-0.28065237363369305
