symbol,timeframe,strategy_name,fold,train_start,train_end,test_start,test_end,test_short_sma,test_long_sma,test_rsi_buy_threshold,test_use_macd_filter,test_tp_rate,test_sl_rate,test_lookahead_steps,test_reward_risk,test_signal_count,test_trade_count,test_total_pnl,test_avg_pnl,test_win_rate,test_gross_profit,test_gross_loss,test_profit_factor,test_final_equity,test_total_return,test_take_profit_count,test_stop_loss_count,test_time_exit_count
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,20,2026-01-29 18:35:00+00:00,2026-02-16 03:10:00+00:00,2026-02-16 03:15:00+00:00,2026-02-19 14:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,9,7,26.76578508035402,3.823683582907717,57.14285714285714,52.840731792164206,26.074946711810185,2.026494334817986,10026.765785080355,0.2676578508035527,0,1,6
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,20,2026-01-29 18:35:00+00:00,2026-02-16 03:10:00+00:00,2026-02-16 03:15:00+00:00,2026-02-19 14:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,10,7,-13.2758342848457,-1.8965477549779572,42.857142857142854,28.878270176366186,42.15410446121189,0.6850642552005473,9986.724165715154,-0.13275834284846497,0,3,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,20,2026-01-29 18:35:00+00:00,2026-02-16 03:10:00+00:00,2026-02-16 03:15:00+00:00,2026-02-19 14:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,6,6,6.44266523995077,1.073777539991795,33.33333333333333,32.03290619995096,25.590240960000187,1.2517625859803831,10006.442665239949,0.06442665239948837,0,4,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,21,2026-02-02 05:55:00+00:00,2026-02-19 14:30:00+00:00,2026-02-19 14:35:00+00:00,2026-02-23 01:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,10,7,19.17529213321984,2.7393274476028346,42.857142857142854,58.77612239999996,39.60083026678012,1.4842143966184815,10019.175292133219,0.19175292133219043,3,2,2
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,21,2026-02-02 05:55:00+00:00,2026-02-19 14:30:00+00:00,2026-02-19 14:35:00+00:00,2026-02-23 01:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,10,7,19.17529213321984,2.7393274476028346,42.857142857142854,58.77612239999996,39.60083026678012,1.4842143966184815,10019.175292133219,0.19175292133219043,3,2,2
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,21,2026-02-02 05:55:00+00:00,2026-02-19 14:30:00+00:00,2026-02-19 14:35:00+00:00,2026-02-23 01:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,5,4,55.312305833146866,13.828076458286716,75.0,55.95183444668794,0.6395286135410743,87.48918072153528,10055.312305833146,0.5531230583314573,0,0,4
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,21,2026-02-02 05:55:00+00:00,2026-02-19 14:30:00+00:00,2026-02-19 14:35:00+00:00,2026-02-23 01:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,7,6,-2.3918613822913812,-0.3986435637152302,33.33333333333333,28.017907114907075,30.409768497198456,0.9213456234462378,9997.608138617707,-0.023918613822934275,0,2,4
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,21,2026-02-02 05:55:00+00:00,2026-02-19 14:30:00+00:00,2026-02-19 14:35:00+00:00,2026-02-23 01:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,11,8,-26.275681490852776,-3.284460186356597,12.5,18.507240189147524,44.7829216800003,0.41326558194198193,9973.724318509143,-0.262756814908571,0,7,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,22,2026-02-05 17:15:00+00:00,2026-02-23 01:50:00+00:00,2026-02-23 01:55:00+00:00,2026-02-26 13:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,12,10,-66.22964732606715,-6.622964732606715,30.0,41.5280768739334,107.75772420000055,0.38538375956099846,9933.770352673931,-0.6622964732606851,2,7,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,22,2026-02-05 17:15:00+00:00,2026-02-23 01:50:00+00:00,2026-02-23 01:55:00+00:00,2026-02-26 13:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,12,10,-66.22964732606715,-6.622964732606715,30.0,41.5280768739334,107.75772420000055,0.38538375956099846,9933.770352673931,-0.6622964732606851,2,7,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,22,2026-02-05 17:15:00+00:00,2026-02-23 01:50:00+00:00,2026-02-23 01:55:00+00:00,2026-02-26 13:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,8,7,0.1735783686075365,0.024796909801076645,42.857142857142854,61.74942076860782,61.57584240000028,1.0028189361581115,10000.173578368607,0.0017357836860719543,2,4,1
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,22,2026-02-05 17:15:00+00:00,2026-02-23 01:50:00+00:00,2026-02-23 01:55:00+00:00,2026-02-26 13:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,4,4,23.883141136686163,5.970785284171541,50.0,48.673462096686194,24.79032096000003,1.9634058863224226,10023.883141136686,0.2388314113668639,1,2,1
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,22,2026-02-05 17:15:00+00:00,2026-02-23 01:50:00+00:00,2026-02-23 01:55:00+00:00,2026-02-26 13:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,8,-15.118651240199142,-1.8898314050248928,12.5,24.350313222711748,39.46896446291089,0.6169483682703105,9984.881348759798,-0.15118651240201872,0,6,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,23,2026-02-09 04:35:00+00:00,2026-02-26 13:10:00+00:00,2026-02-26 13:15:00+00:00,2026-03-02 00:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,7,6,4.910207458135574,0.8183679096892623,50.0,51.09208925813584,46.18188180000027,1.106323243374971,10004.910207458135,0.049102074581351185,2,3,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,23,2026-02-09 04:35:00+00:00,2026-02-26 13:10:00+00:00,2026-02-26 13:15:00+00:00,2026-03-02 00:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,8,7,-10.483753141864554,-1.4976790202663648,42.857142857142854,51.09208925813584,61.5758424000004,0.8297424325312278,9989.516246858135,-0.10483753141865236,2,4,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,23,2026-02-09 04:35:00+00:00,2026-02-26 13:10:00+00:00,2026-02-26 13:15:00+00:00,2026-03-02 00:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,5,26.083017329124118,5.216603465824823,60.0,56.87093852912426,30.78792120000014,1.8471834509282816,10026.083017329123,0.26083017329123326,1,2,2
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,23,2026-02-09 04:35:00+00:00,2026-02-26 13:10:00+00:00,2026-02-26 13:15:00+00:00,2026-03-02 00:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,3,3,-37.18548144000022,-12.395160480000072,0.0,0.0,37.18548144000022,0.0,9962.814518559999,-0.3718548144000124,0,3,0
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,23,2026-02-09 04:35:00+00:00,2026-02-26 13:10:00+00:00,2026-02-26 13:15:00+00:00,2026-03-02 00:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,6,6,-27.356217374496737,-4.559369562416123,16.666666666666664,4.631583825503299,31.987801200000035,0.14479219114014294,9972.6437826255,-0.27356217374499464,0,5,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,24,2026-02-12 15:55:00+00:00,2026-03-02 00:30:00+00:00,2026-03-02 00:35:00+00:00,2026-03-05 11:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,10,7,32.18628139999987,4.598040199999981,57.14285714285714,78.36816320000025,46.18188180000038,1.696946078104587,10032.1862814,0.3218628139999964,4,3,0
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,24,2026-02-12 15:55:00+00:00,2026-03-02 00:30:00+00:00,2026-03-02 00:35:00+00:00,2026-03-05 11:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,11,7,32.18628139999987,4.598040199999981,57.14285714285714,78.36816320000025,46.18188180000038,1.696946078104587,10032.1862814,0.3218628139999964,4,3,0
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,24,2026-02-12 15:55:00+00:00,2026-03-02 00:30:00+00:00,2026-03-02 00:35:00+00:00,2026-03-05 11:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,6,35.94589429819348,5.990982383032247,50.0,71.68059163535258,35.734697337159105,2.0059101371152446,10035.945894298193,0.35945894298192793,2,2,2
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,24,2026-02-12 15:55:00+00:00,2026-03-02 00:30:00+00:00,2026-03-02 00:35:00+00:00,2026-03-05 11:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,8,7,3.4802433264876527,0.49717761806966465,42.857142857142854,50.83944839819526,47.359205071707606,1.0734861009853975,10003.480243326487,0.034802433264867434,1,3,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,24,2026-02-12 15:55:00+00:00,2026-03-02 00:30:00+00:00,2026-03-02 00:35:00+00:00,2026-03-05 11:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,8,36.130377648598255,4.516297206074782,37.5,68.11817884859818,31.98780119999992,2.1295048828988703,10036.130377648597,0.3613037764859655,2,5,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,25,2026-02-16 03:15:00+00:00,2026-03-05 11:50:00+00:00,2026-03-05 11:55:00+00:00,2026-03-08 23:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,8,5,-69.98768390872283,-13.997536781744566,0.0,0.0,69.98768390872283,0.0,9930.012316091275,-0.6998768390872464,0,4,1
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,25,2026-02-16 03:15:00+00:00,2026-03-05 11:50:00+00:00,2026-03-05 11:55:00+00:00,2026-03-08 23:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,8,5,-69.98768390872283,-13.997536781744566,0.0,0.0,69.98768390872283,0.0,9930.012316091275,-0.6998768390872464,0,4,1
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,25,2026-02-16 03:15:00+00:00,2026-03-05 11:50:00+00:00,2026-03-05 11:55:00+00:00,2026-03-08 23:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,5,5,-49.17886466626544,-9.835772933253088,20.0,0.0504624580376003,49.22932712430304,0.001025048705422758,9950.821135333734,-0.49178864666266237,0,2,3
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,25,2026-02-16 03:15:00+00:00,2026-03-05 11:50:00+00:00,2026-03-05 11:55:00+00:00,2026-03-08 23:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,5,-33.12227401535199,-6.624454803070398,20.0,4.324276737760442,37.44655075311243,0.11547863957539595,9966.877725984647,-0.33122274015353464,0,2,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,25,2026-02-16 03:15:00+00:00,2026-03-05 11:50:00+00:00,2026-03-05 11:55:00+00:00,2026-03-08 23:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,8,-51.18048191999992,-6.39756023999999,0.0,0.0,51.18048191999992,0.0,9948.819518079996,-0.5118048192000424,0,8,0
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,26,2026-02-19 14:35:00+00:00,2026-03-08 23:10:00+00:00,2026-03-08 23:15:00+00:00,2026-03-12 10:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,15,10,12.994212614301887,1.2994212614301888,60.0,74.57005501430206,61.57584240000017,1.2110277684857438,10012.994212614301,0.1299421261430143,3,4,3
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,26,2026-02-19 14:35:00+00:00,2026-03-08 23:10:00+00:00,2026-03-08 23:15:00+00:00,2026-03-12 10:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,16,10,5.054751782220023,0.5054751782220024,60.0,66.63059418222042,61.5758424000004,1.0820898518835365,10005.05475178222,0.050547517822196825,3,4,3
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,26,2026-02-19 14:35:00+00:00,2026-03-08 23:10:00+00:00,2026-03-08 23:15:00+00:00,2026-03-12 10:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,9,6,-6.998370578557569,-1.1663950964262615,50.0,26.725103943245927,33.723474521803496,0.7924777717066829,9993.001629421442,-0.06998370578558025,0,2,4
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,26,2026-02-19 14:35:00+00:00,2026-03-08 23:10:00+00:00,2026-03-08 23:15:00+00:00,2026-03-12 10:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,7,6,48.674262072899296,8.112377012149883,66.66666666666666,73.46458303289921,24.790320959999917,2.963438156022142,10048.674262072898,0.4867426207289827,1,2,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,26,2026-02-19 14:35:00+00:00,2026-03-08 23:10:00+00:00,2026-03-08 23:15:00+00:00,2026-03-12 10:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,12,12,-51.728032355589676,-4.310669362965807,16.666666666666664,12.247570044410395,63.97560240000007,0.19144126174590553,9948.271967644405,-0.5172803235559513,0,10,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,27,2026-02-23 01:55:00+00:00,2026-03-12 10:30:00+00:00,2026-03-12 10:35:00+00:00,2026-03-15 21:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,13,5,17.262777629860125,3.452555525972025,60.0,37.862467652937084,20.59969002307696,1.838011523985136,10017.262777629861,0.17262777629861376,1,1,3
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,27,2026-02-23 01:55:00+00:00,2026-03-12 10:30:00+00:00,2026-03-12 10:35:00+00:00,2026-03-15 21:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,13,5,17.262777629860125,3.452555525972025,60.0,37.862467652937084,20.59969002307696,1.838011523985136,10017.262777629861,0.17262777629861376,1,1,3
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,27,2026-02-23 01:55:00+00:00,2026-03-12 10:30:00+00:00,2026-03-12 10:35:00+00:00,2026-03-15 21:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,5,16.597461271414545,3.319492254282909,40.0,23.172978070965883,6.5755167995513375,3.5241303120915193,10016.597461271414,0.16597461271414432,0,0,5
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,27,2026-02-23 01:55:00+00:00,2026-03-12 10:30:00+00:00,2026-03-12 10:35:00+00:00,2026-03-15 21:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,7,6,56.54476059919784,9.424126766532973,66.66666666666666,81.33508155919787,24.79032096000003,3.2809208759513284,10056.5447605992,0.5654476059919944,2,2,2
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,27,2026-02-23 01:55:00+00:00,2026-03-12 10:30:00+00:00,2026-03-12 10:35:00+00:00,2026-03-15 21:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,8,7,40.88218144919358,5.840311635599083,42.857142857142854,66.47242240919331,25.590240959999733,2.5975692262177903,10040.882181449193,0.40882181449193017,2,4,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,28,2026-02-26 13:15:00+00:00,2026-03-15 21:50:00+00:00,2026-03-15 21:55:00+00:00,2026-03-19 09:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,11,7,-31.264556464284396,-4.466365209183485,42.857142857142854,30.31128593571566,61.575842400000056,0.49225937891051297,9968.735443535714,-0.31264556464286214,1,4,2
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,28,2026-02-26 13:15:00+00:00,2026-03-15 21:50:00+00:00,2026-03-15 21:55:00+00:00,2026-03-19 09:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,11,7,-31.264556464284396,-4.466365209183485,42.857142857142854,30.31128593571566,61.575842400000056,0.49225937891051297,9968.735443535714,-0.31264556464286214,1,4,2
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,28,2026-02-26 13:15:00+00:00,2026-03-15 21:50:00+00:00,2026-03-15 21:55:00+00:00,2026-03-19 09:10:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,6,-14.063410208567689,-2.343901701427948,33.33333333333333,13.056904728101927,27.120314936669615,0.4814436985186913,9985.936589791432,-0.14063410208567803,0,1,5
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,28,2026-02-26 13:15:00+00:00,2026-03-15 21:50:00+00:00,2026-03-15 21:55:00+00:00,2026-03-19 09:10:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,6,6,-12.361088623625733,-2.0601814372709555,16.666666666666664,29.588041199999907,41.94912982362564,0.7053314651436703,9987.638911376374,-0.12361088623625618,1,3,2
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,28,2026-02-26 13:15:00+00:00,2026-03-15 21:50:00+00:00,2026-03-15 21:55:00+00:00,2026-03-19 09:10:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,11,10,-22.326045593164054,-2.2326045593164054,10.0,29.588041200000134,51.91408679316419,0.5699424381263729,9977.673954406831,-0.22326045593168603,1,8,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,29,2026-03-02 00:35:00+00:00,2026-03-19 09:10:00+00:00,2026-03-19 09:15:00+00:00,2026-03-22 20:30:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,8,4,-4.911761188735227,-1.2279402971838067,50.0,20.95230262392954,25.864063812664767,0.8100932156558436,9995.088238811264,-0.049117611887359094,0,1,3
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,29,2026-03-02 00:35:00+00:00,2026-03-19 09:10:00+00:00,2026-03-19 09:15:00+00:00,2026-03-22 20:30:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,8,4,-4.911761188735227,-1.2279402971838067,50.0,20.95230262392954,25.864063812664767,0.8100932156558436,9995.088238811264,-0.049117611887359094,0,1,3
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,29,2026-03-02 00:35:00+00:00,2026-03-19 09:10:00+00:00,2026-03-19 09:15:00+00:00,2026-03-22 20:30:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,7,6,-25.93527417990549,-4.3225456966509155,16.666666666666664,9.262353525907542,35.197627705813034,0.26315277845778867,9974.064725820095,-0.2593527417990481,0,1,5
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,29,2026-03-02 00:35:00+00:00,2026-03-19 09:10:00+00:00,2026-03-19 09:15:00+00:00,2026-03-22 20:30:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,5,5,-49.8309684169642,-9.96619368339284,0.0,0.0,49.8309684169642,0.0,9950.169031583035,-0.4983096841696533,0,2,3
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,29,2026-03-02 00:35:00+00:00,2026-03-19 09:10:00+00:00,2026-03-19 09:15:00+00:00,2026-03-22 20:30:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,11,10,-26.311863513695698,-2.63118635136957,20.0,24.86861840630411,51.18048191999981,0.4859004345675415,9973.6881364863,-0.2631186351369979,0,8,2
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,30,2026-03-05 11:55:00+00:00,2026-03-22 20:30:00+00:00,2026-03-22 20:35:00+00:00,2026-03-26 07:50:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,11,7,-2.59267800231612,-0.3703825717594457,42.857142857142854,50.47793069833335,53.07060870064947,0.9511466315198983,9997.407321997684,-0.025926780023164613,2,3,2
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,30,2026-03-05 11:55:00+00:00,2026-03-22 20:30:00+00:00,2026-03-22 20:35:00+00:00,2026-03-26 07:50:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,11,7,-2.59267800231612,-0.3703825717594457,42.857142857142854,50.47793069833335,53.07060870064947,0.9511466315198983,9997.407321997684,-0.025926780023164613,2,3,2
SOLUSDT,5m,sma8_30_rsi65_macd_tp030_sl015_lh72,30,2026-03-05 11:55:00+00:00,2026-03-22 20:30:00+00:00,2026-03-22 20:35:00+00:00,2026-03-26 07:50:00+00:00,8,30,65.0,True,0.03,0.015,72,2.0,6,6,39.7835081014905,6.630584683581749,66.66666666666666,62.940167297677704,23.156659196187206,2.7180158745887204,10039.783508101491,0.3978350810149095,1,1,4
SOLUSDT,5m,sma12_50_rsi65_macd_tp030_sl012_lh72,30,2026-03-05 11:55:00+00:00,2026-03-22 20:30:00+00:00,2026-03-22 20:35:00+00:00,2026-03-26 07:50:00+00:00,12,50,65.0,True,0.03,0.012,72,2.5,4,4,21.741504677771104,5.435376169442776,50.0,46.531825637771135,24.79032096000003,1.877015860861653,10021.741504677771,0.21741504677771445,1,2,1
SOLUSDT,5m,sma10_80_rsi50_macd_tp030_sl006_lh96,30,2026-03-05 11:55:00+00:00,2026-03-22 20:30:00+00:00,2026-03-22 20:35:00+00:00,2026-03-26 07:50:00+00:00,10,80,50.0,True,0.03,0.006,96,5.0,6,6,-15.405881772951602,-2.5676469621586,16.666666666666664,16.581919427048547,31.98780120000015,0.5183825960206502,9984.594118227045,-0.15405881772954672,0,5,1
SOLUSDT,5m,sma5_30_rsi60_macd_tp020_sl015_lh96,31,2026-03-08 23:15:00+00:00,2026-03-26 07:50:00+00:00,2026-03-26 07:55:00+00:00,2026-03-29 19:10:00+00:00,5,30,60.0,True,0.02,0.015,96,1.3333333333333335,13,8,-70.8537981713879,-8.856724771423487,12.5,1.4078529491198424,72.26165112050774,0.019482712161835673,9929.146201828611,-0.7085379817138892,0,4,4
SOLUSDT,5m,sma5_30_rsi60_nomacd_tp020_sl015_lh96,31,2026-03-08 23:15:00+00:00,2026-03-26 07:50:00+00:00,2026-03-26 07:55:00+00:00,2026-03-29 19:10:00+00:00,5,30,60.0,False,0.02,0.015,96,1.3333333333333335,13,8,-70.8537981713879,-8.856724771423487,12.5,1.4078529491198424,72.26165112050774,0.019482712161835673,9929.146201828611,-0.7085379817138892,0,4,4
